TIME,GEO,GEO_LABEL,ISCED11,ISCED11_LABEL,SEX,AGE,AGE_LABEL,UNIT,Value,Flag and Footnotes,has_value
2018,UK,United Kingdom,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.1,,True
2018,ME,Montenegro,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,31.8,,True
2018,ME,Montenegro,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,75.1,,True
2018,ME,Montenegro,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,11.6,,True
2018,MK,North Macedonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,147.9,,True
2018,MK,North Macedonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,74.6,,True
2018,MK,North Macedonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,15.6,,True
2018,RS,Serbia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,207.5,,True
2018,RS,Serbia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,50.5,,True
2018,RS,Serbia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,6.7,,True
2018,TR,Turkey,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,774.9,,True
2018,TR,Turkey,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,22.2,,True
2018,TR,Turkey,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.5,,True
2019,BE,Belgium,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,118.8,,True
2019,BE,Belgium,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,43.5,,True
2019,BE,Belgium,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.4,,True
2019,BG,Bulgaria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,79.2,,True
2019,BG,Bulgaria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,56.5,,True
2019,BG,Bulgaria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.4,,True
2019,CZ,Czechia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,32.5,,True
2019,CZ,Czechia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,30.0,,True
2019,CZ,Czechia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,0.6,,True
2019,DK,Denmark,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,24.8,,True
2019,DK,Denmark,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,16.5,,True
2019,DK,Denmark,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,0.8,,True
2019,DE,Germany (until 1990 former territory of the FRG),TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,514.9,,True
2019,DE,Germany (until 1990 former territory of the FRG),TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,37.8,,True
2019,DE,Germany (until 1990 former territory of the FRG),TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.2,,True
2019,EE,Estonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,5.9,,True
2019,EE,Estonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,19.5,,True
2019,EE,Estonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,0.9,,True
2019,IE,Ireland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,38.2,,True
2019,IE,Ireland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,31.8,,True
2019,IE,Ireland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.6,,True
2019,EL,Greece,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,565.8,,True
2019,EL,Greece,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,69.9,,True
2019,EL,Greece,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,12.2,,True
2019,ES,Spain,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,1221.5,,True
2019,ES,Spain,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,37.8,,True
2019,ES,Spain,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,5.4,,True
2019,FR,France,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,1007.7,,True
2019,FR,France,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,40.2,,True
2019,FR,France,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,3.4,,True
2019,HR,Croatia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,42.7,,True
2019,HR,Croatia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,35.9,,True
2019,HR,Croatia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.4,,True
2019,IT,Italy,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,1434.8,,True
2019,IT,Italy,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,55.9,,True
2019,IT,Italy,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,5.7,,True
2019,CY,Cyprus,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,9.2,,True
2019,CY,Cyprus,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,29.1,,True
2019,CY,Cyprus,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.1,,True
2019,LV,Latvia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,22.9,,True
2019,LV,Latvia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,37.8,,True
2019,LV,Latvia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.5,,True
2019,LT,Lithuania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,28.1,,True
2019,LT,Lithuania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,30.6,,True
2019,LT,Lithuania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.0,,True
2019,LU,Luxembourg,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,3.9,,True
2019,LU,Luxembourg,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,22.7,,True
2019,LU,Luxembourg,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.3,,True
2019,HU,Hungary,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,50.7,,True
2019,HU,Hungary,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,32.0,,True
2019,HU,Hungary,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.1,,True
2019,MT,Malta,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,2.4,,True
2019,MT,Malta,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,25.2,,True
2019,MT,Malta,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,0.9,,True
2019,NL,Netherlands,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,88.2,,True
2019,NL,Netherlands,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,29.1,,True
2019,NL,Netherlands,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.0,,True
2019,AT,Austria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,51.3,,True
2019,AT,Austria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,25.1,,True
2019,AT,Austria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.1,,True
2019,PL,Poland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,119.6,,True
2019,PL,Poland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,21.5,,True
2019,PL,Poland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,0.7,,True
2019,PT,Portugal,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,140.9,,True
2019,PT,Portugal,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,42.2,,True
2019,PT,Portugal,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.8,,True
2019,RO,Romania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,149.8,,True
2019,RO,Romania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,42.5,,True
2019,RO,Romania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.7,,True
2019,SI,Slovenia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,19.6,,True
2019,SI,Slovenia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,43.0,,True
2019,SI,Slovenia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.9,,True
2019,SK,Slovakia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,91.7,,True
2019,SK,Slovakia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,58.2,,True
2019,SK,Slovakia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,3.4,,True
2019,FI,Finland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,32.0,,True
2019,FI,Finland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,17.5,,True
2019,FI,Finland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.2,,True
2019,SE,Sweden,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,50.8,,True
2019,SE,Sweden,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,13.7,,True
2019,SE,Sweden,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.0,,True
2019,NO,Norway,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,23.2,,True
2019,NO,Norway,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,22.6,,True
2019,NO,Norway,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,0.9,,True
2019,CH,Switzerland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,73.2,,True
2019,CH,Switzerland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,34.2,,True
2019,CH,Switzerland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.5,,True
2019,UK,United Kingdom,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,309.7,,True
2019,UK,United Kingdom,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,24.8,,True
2019,UK,United Kingdom,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,0.9,,True
2019,ME,Montenegro,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,34.1,,True
2019,ME,Montenegro,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,78.9,,True
2019,ME,Montenegro,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,12.1,,True
2019,MK,North Macedonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,119.3,,True
2019,MK,North Macedonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,71.8,,True
2019,MK,North Macedonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,12.5,,True
2019,RS,Serbia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,168.5,,True
2019,RS,Serbia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,50.3,,True
2019,RS,Serbia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,5.5,,True
2019,TR,Turkey,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,1033.6,,True
2019,TR,Turkey,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,23.4,,True
2019,TR,Turkey,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,3.3,,True
2020,BE,Belgium,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,117.3,,True
2020,BE,Belgium,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,41.6,,True
2020,BE,Belgium,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.3,,True
2020,BG,Bulgaria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,74.5,,True
2020,BG,Bulgaria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,44.9,,True
2020,BG,Bulgaria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.3,,True
2020,CZ,Czechia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,30.1,,True
2020,CZ,Czechia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,22.0,,True
2020,CZ,Czechia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,0.6,,True
2020,DK,Denmark,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,27.6,,True
2020,DK,Denmark,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,16.4,,True
2020,DK,Denmark,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,0.9,,True
2020,DE,Germany (until 1990 former territory of the FRG),TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,484.3,bp,True
2020,DE,Germany (until 1990 former territory of the FRG),TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,29.4,bp,True
2020,DE,Germany (until 1990 former territory of the FRG),TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.1,bp,True
2020,EE,Estonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,7.8,,True
2020,EE,Estonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,16.7,,True
2020,EE,Estonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.2,,True
2020,IE,Ireland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,31.5,,True
2020,IE,Ireland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,23.3,,True
2020,IE,Ireland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.3,,True
2020,EL,Greece,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,494.6,,True
2020,EL,Greece,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,66.3,,True
2020,EL,Greece,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,10.9,,True
2020,ES,Spain,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,1125.6,,True
2020,ES,Spain,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,32.0,,True
2020,ES,Spain,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,5.0,,True
2020,FR,France,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,866.6,,True
2020,FR,France,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,36.8,,True
2020,FR,France,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,3.0,,True
2020,HR,Croatia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,37.7,,True
2020,HR,Croatia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,28.2,,True
2020,HR,Croatia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.1,,True
2020,IT,Italy,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,1182.7,,True
2020,IT,Italy,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,51.5,,True
2020,IT,Italy,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,4.8,,True
2020,CY,Cyprus,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,9.6,,True
2020,CY,Cyprus,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,28.0,,True
2020,CY,Cyprus,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.2,,True
2020,LV,Latvia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,21.4,,True
2020,LV,Latvia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,27.3,,True
2020,LV,Latvia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.3,,True
2020,LT,Lithuania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,36.4,,True
2020,LT,Lithuania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,29.0,,True
2020,LT,Lithuania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.6,,True
2020,LU,Luxembourg,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,5.4,,True
2020,LU,Luxembourg,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,25.4,,True
2020,LU,Luxembourg,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.7,,True
2020,HU,Hungary,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,51.4,,True
2020,HU,Hungary,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,26.1,,True
2020,HU,Hungary,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.1,,True
2020,MT,Malta,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,3.0,,True
2020,MT,Malta,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,25.3,,True
2020,MT,Malta,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.1,,True
2020,NL,Netherlands,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,79.1,,True
2020,NL,Netherlands,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,22.6,,True
